id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender
2001558,2022-09-06 08:18:00,en,Math anxiety is ruining my grades,214,46,428,11,negative,female
2001559,2023-04-13 09:26:00,en,Working on some algebra problems,363,63,31,31,neutral,female
2001560,2023-05-02 22:19:00,en,"Failed my math test again, so frustrated",145,28,794,32,negative,male
2001561,2022-08-13 00:04:00,en,Solved 5 problems in my math workbook,294,23,531,44,neutral,male
2001562,2023-07-12 00:55:00,en,Feeling stressed before my algebra exam,117,19,721,1,negative,male
2001563,2022-10-27 05:54:00,en,"Failed my math test again, so frustrated",406,89,159,5,negative,other
2001564,2021-04-22 00:37:00,en,Panic sets in every time I open my math textbook,124,54,26,35,negative,male
2001565,2022-07-19 03:44:00,en,Studying math for tomorrow's class,424,78,948,20,neutral,male
2001566,2023-01-28 15:04:00,en,Working on some algebra problems,274,28,198,32,neutral,female
2001567,2023-11-04 01:13:00,en,This math homework is giving me a headache,177,91,798,43,negative,male
2001568,2024-05-20 00:00:00,en,Math anxiety is ruining my grades,21,57,465,10,negative,female
2001569,2022-06-28 14:38:00,en,"Failed my math test again, so frustrated",166,30,233,31,negative,male
2001570,2023-06-08 06:22:00,en,Enjoying solving complex equations,294,81,74,39,positive,other
2001571,2024-12-22 05:45:00,en,Learning about derivatives and integrals,113,49,714,49,neutral,male
2001572,2021-07-08 19:24:00,en,My brain freezes when I see math problems,349,42,47,49,negative,female
2001573,2024-05-31 04:24:00,en,Solved 5 problems in my math workbook,199,42,759,1,neutral,female
2001574,2024-12-11 09:34:00,en,Why is trigonometry so hard?,207,50,349,34,negative,other
2001575,2021-12-10 20:34:00,en,Math class is scheduled at 2pm,360,98,147,15,neutral,male
2001576,2021-03-21 16:12:00,en,Practicing some math exercises,10,71,515,27,neutral,male
2001577,2022-06-09 22:17:00,en,Feeling stressed before my algebra exam,5,30,630,3,negative,female
2001578,2023-02-22 15:41:00,en,Math puzzles are the best brain exercise,157,72,217,44,positive,female
2001579,2024-10-19 19:16:00,en,I hate calculus so much,424,85,904,43,negative,female
2001580,2021-02-22 02:54:00,en,Proud of my progress in math class,407,74,329,28,positive,male
2001581,2021-09-25 11:54:00,en,Math anxiety is ruining my grades,375,87,74,14,negative,other
2001582,2021-01-06 15:19:00,en,This math homework is giving me a headache,133,21,696,43,negative,female
2001583,2024-09-17 06:01:00,en,Working on some algebra problems,237,65,939,32,neutral,other
2001584,2024-03-17 16:43:00,en,Finally understood calculus and feeling great!,65,15,755,6,positive,other
2001585,2023-09-08 16:26:00,en,Reviewing geometry notes,290,53,102,15,neutral,female
2001586,2021-12-18 10:43:00,en,Scored 100% on my algebra test!,499,71,683,21,positive,female
2001587,2024-04-12 19:06:00,en,Solved 5 problems in my math workbook,162,42,456,32,neutral,male
2001588,2024-08-09 17:38:00,en,"Failed my math test again, so frustrated",39,52,597,17,negative,other
2001589,2021-09-08 21:56:00,en,Feeling stressed before my algebra exam,67,58,556,32,negative,male
2001590,2022-05-02 18:33:00,en,My brain freezes when I see math problems,378,43,434,25,negative,other
2001591,2023-01-14 05:26:00,en,Math class is scheduled at 2pm,124,3,178,17,neutral,male
2001592,2021-11-10 05:22:00,en,This math homework is giving me a headache,94,33,807,34,negative,male
2001593,2024-10-11 01:10:00,en,Math club meets today,29,52,261,32,neutral,female
2001594,2023-04-26 19:12:00,en,Panic sets in every time I open my math textbook,51,80,657,29,negative,male
2001595,2024-10-26 23:43:00,en,This math homework is giving me a headache,200,32,965,30,negative,male
2001596,2023-03-07 08:59:00,en,Solved 5 problems in my math workbook,393,24,227,3,neutral,male
2001597,2022-09-04 08:18:00,en,Completely lost in statistics class,110,92,774,20,negative,male
2001598,2023-10-28 05:37:00,en,Learning about derivatives and integrals,272,34,261,21,neutral,female
2001599,2024-08-26 11:31:00,en,I can't handle these equations anymore,407,67,737,49,negative,male
2001600,2021-08-25 16:07:00,en,I hate calculus so much,92,62,912,11,negative,female
2001601,2022-08-14 12:20:00,en,My brain freezes when I see math problems,180,92,404,2,negative,male
2001602,2022-10-28 00:00:00,en,Feeling confident for my math exam,14,98,786,4,positive,male
2001603,2023-03-11 18:07:00,en,Solved 5 problems in my math workbook,495,61,236,23,neutral,other
2001604,2024-05-12 15:00:00,en,Panic sets in every time I open my math textbook,0,7,286,20,negative,male
2001605,2023-10-03 16:19:00,en,Feeling stressed before my algebra exam,156,95,770,6,negative,other
2001606,2024-10-11 18:35:00,en,Learning about derivatives and integrals,287,25,681,43,neutral,other
2001607,2021-04-13 18:51:00,en,My brain freezes when I see math problems,174,92,685,12,negative,female
2001608,2023-07-08 07:38:00,en,Feeling stressed before my algebra exam,444,52,433,27,negative,female
2001609,2022-08-06 07:45:00,en,Reviewing geometry notes,109,9,791,12,neutral,male
2001610,2022-04-29 05:48:00,en,Math club meets today,291,48,609,9,neutral,female
2001611,2023-06-28 02:05:00,en,Completely lost in statistics class,362,42,859,50,negative,other
2001612,2023-05-10 20:19:00,en,Feeling confident for my math exam,430,77,829,50,positive,female
2001613,2021-02-06 03:10:00,en,I hate calculus so much,395,28,332,25,negative,male
2001614,2022-12-07 05:53:00,en,Studying math for tomorrow's class,2,97,928,4,neutral,other
2001615,2022-11-07 14:59:00,en,Finally understood calculus and feeling great!,293,17,528,15,positive,other
2001616,2023-12-15 23:41:00,en,Solved 5 problems in my math workbook,232,8,763,20,neutral,other
2001617,2024-11-25 12:38:00,en,Math club meets today,446,44,334,22,neutral,other
2001618,2021-11-23 14:06:00,en,Math anxiety is ruining my grades,31,72,470,49,negative,other
2001619,2024-08-28 03:50:00,en,Going over my statistics assignment,250,49,895,38,neutral,other
2001620,2023-09-12 19:20:00,en,Math class is scheduled at 2pm,4,0,623,6,neutral,other
2001621,2021-05-20 10:45:00,en,Reviewing geometry notes,412,35,48,49,neutral,female
2001622,2023-03-17 17:50:00,en,Math club meets today,478,75,284,39,neutral,other
2001623,2022-07-11 23:58:00,en,I can't handle these equations anymore,182,99,960,20,negative,female
2001624,2021-03-06 21:50:00,en,Practicing some math exercises,423,35,351,22,neutral,male
2001625,2023-03-01 01:27:00,en,I hate calculus so much,236,62,311,38,negative,female
2001626,2022-01-13 20:47:00,en,My brain freezes when I see math problems,177,4,114,21,negative,female
2001627,2021-06-08 18:19:00,en,Learning about derivatives and integrals,225,51,943,19,neutral,male
2001628,2024-11-22 21:21:00,en,Panic sets in every time I open my math textbook,336,53,692,40,negative,male
2001629,2024-02-19 16:32:00,en,Feeling stressed before my algebra exam,73,47,302,21,negative,female
2001630,2024-07-03 17:31:00,en,Panic sets in every time I open my math textbook,300,43,745,1,negative,other
2001631,2021-09-18 00:00:00,en,My brain freezes when I see math problems,382,21,194,19,negative,other
2001632,2022-12-10 07:09:00,en,Math anxiety is ruining my grades,268,55,644,43,negative,other
2001633,2024-09-11 12:26:00,en,Learning math makes me feel accomplished,456,75,976,28,positive,female
2001634,2023-02-04 17:06:00,en,Going over my statistics assignment,336,50,898,46,neutral,other
2001635,2022-01-20 04:21:00,en,Math puzzles are the best brain exercise,456,2,894,20,positive,male
2001636,2024-03-20 16:09:00,en,Why is trigonometry so hard?,147,44,742,48,negative,female
2001637,2021-06-24 00:18:00,en,Going over my statistics assignment,357,4,40,28,neutral,other
2001638,2021-12-29 20:57:00,en,"Failed my math test again, so frustrated",169,9,646,17,negative,male
2001639,2021-12-08 10:11:00,en,"Failed my math test again, so frustrated",125,16,262,50,negative,male
2001640,2023-10-03 00:54:00,en,My brain freezes when I see math problems,373,76,120,43,negative,other
2001641,2023-10-02 17:36:00,en,Finally understood calculus and feeling great!,40,40,103,1,positive,female
2001642,2023-06-01 22:17:00,en,Panic sets in every time I open my math textbook,240,15,161,35,negative,other
2001643,2022-02-05 11:02:00,en,This math homework is giving me a headache,393,100,428,7,negative,female
2001644,2024-01-08 00:03:00,en,Enjoying solving complex equations,400,63,316,18,positive,female
2001645,2023-05-26 00:37:00,en,Math anxiety is ruining my grades,164,90,78,27,negative,male
2001646,2023-11-15 23:08:00,en,Feeling confident for my math exam,158,21,615,11,positive,female
2001647,2023-04-09 02:25:00,en,I can't handle these equations anymore,382,49,379,30,negative,female
2001648,2021-01-18 17:54:00,en,Math class is scheduled at 2pm,71,97,353,0,neutral,male
2001649,2021-05-05 17:43:00,en,Learning math makes me feel accomplished,325,22,352,36,positive,other
2001650,2023-03-02 23:33:00,en,I hate calculus so much,186,91,860,48,negative,male
2001651,2024-02-02 18:00:00,en,I hate calculus so much,474,3,66,22,negative,other
2001652,2023-02-22 05:11:00,en,Scored 100% on my algebra test!,2,75,696,40,positive,female
2001653,2021-07-17 05:58:00,en,Panic sets in every time I open my math textbook,268,69,530,44,negative,male
2001654,2024-10-15 03:46:00,en,This math homework is giving me a headache,398,19,755,49,negative,male
2001655,2021-03-15 18:51:00,en,Statistics can actually be fun,201,81,602,31,positive,other
2001656,2021-12-22 00:49:00,en,I hate calculus so much,68,93,106,44,negative,male
2001657,2022-08-11 14:47:00,en,Reviewing geometry notes,102,51,370,22,neutral,male
2001658,2021-06-09 03:51:00,en,My brain freezes when I see math problems,165,95,795,3,negative,female
2001659,2022-04-02 12:35:00,en,Math puzzles are the best brain exercise,450,92,361,41,positive,female
2001660,2022-02-02 22:40:00,en,I can't handle these equations anymore,216,83,769,4,negative,male
2001661,2024-01-15 19:17:00,en,Feeling stressed before my algebra exam,101,21,307,21,negative,female
2001662,2024-05-10 22:18:00,en,Math club meets today,25,2,56,41,neutral,male
2001663,2024-10-08 01:00:00,en,Panic sets in every time I open my math textbook,117,92,301,33,negative,male
2001664,2022-08-21 13:43:00,en,Feeling confident for my math exam,81,81,48,10,positive,female
2001665,2023-09-21 23:54:00,en,I can't handle these equations anymore,51,60,375,32,negative,other
2001666,2021-10-22 08:16:00,en,I can't handle these equations anymore,9,1,286,21,negative,male
2001667,2022-08-29 19:01:00,en,Learning math makes me feel accomplished,165,72,172,5,positive,other
2001668,2022-04-08 18:50:00,en,Reviewing geometry notes,309,40,709,2,neutral,male
2001669,2024-12-22 03:37:00,en,This math homework is giving me a headache,199,86,687,48,negative,female
2001670,2021-07-29 19:16:00,en,Enjoying solving complex equations,423,83,475,17,positive,other
2001671,2023-12-01 12:40:00,en,Proud of my progress in math class,39,77,480,41,positive,other
2001672,2022-08-02 20:49:00,en,Completely lost in statistics class,162,7,186,36,negative,female
2001673,2021-08-19 14:21:00,en,Practicing some math exercises,56,64,431,4,neutral,other
2001674,2021-07-25 20:26:00,en,Learning about derivatives and integrals,1,3,291,28,neutral,male
2001675,2021-03-26 22:12:00,en,Going over my statistics assignment,299,13,639,23,neutral,female
2001676,2024-03-09 21:51:00,en,Why is trigonometry so hard?,253,4,629,19,negative,male
2001677,2024-11-05 16:43:00,en,Working on some algebra problems,124,30,919,48,neutral,female
2001678,2023-06-18 04:08:00,en,My brain freezes when I see math problems,428,67,276,16,negative,other
2001679,2024-09-18 01:36:00,en,Going over my statistics assignment,293,75,479,13,neutral,male
2001680,2021-08-08 10:57:00,en,Completely lost in statistics class,72,25,792,17,negative,other
2001681,2022-05-11 23:41:00,en,Scored 100% on my algebra test!,317,1,252,41,positive,male
2001682,2023-09-15 16:31:00,en,"Failed my math test again, so frustrated",432,17,288,35,negative,male
2001683,2024-06-23 07:59:00,en,Panic sets in every time I open my math textbook,30,13,496,47,negative,male
2001684,2023-12-09 13:11:00,en,Studying math for tomorrow's class,27,61,592,34,neutral,male
2001685,2024-09-18 01:48:00,en,Completely lost in statistics class,29,83,13,34,negative,female
2001686,2024-08-25 22:24:00,en,Math club meets today,229,83,664,24,neutral,female
2001687,2023-11-09 12:22:00,en,Math class is scheduled at 2pm,149,23,998,3,neutral,female
2001688,2024-04-19 06:03:00,en,Enjoying solving complex equations,14,87,49,17,positive,female
2001689,2021-11-03 05:57:00,en,Why is trigonometry so hard?,292,35,199,41,negative,female
2001690,2022-12-25 18:46:00,en,Practicing some math exercises,68,8,353,45,neutral,male
2001691,2021-11-30 13:26:00,en,Math is challenging but I love it,190,80,923,16,positive,other
2001692,2024-03-18 00:43:00,en,Scored 100% on my algebra test!,473,51,401,47,positive,male
2001693,2022-11-29 10:32:00,en,Completely lost in statistics class,128,46,530,29,negative,other
2001694,2024-05-24 03:34:00,en,Math anxiety is ruining my grades,228,76,320,4,negative,male
2001695,2022-01-19 22:32:00,en,Math puzzles are the best brain exercise,323,92,709,12,positive,female
2001696,2024-04-14 20:51:00,en,Solved 5 problems in my math workbook,87,77,825,41,neutral,male
2001697,2021-02-05 13:55:00,en,This math homework is giving me a headache,352,20,817,49,negative,other
2001698,2022-08-22 11:13:00,en,Proud of my progress in math class,393,11,218,4,positive,male
2001699,2021-08-24 09:54:00,en,Why is trigonometry so hard?,131,30,381,19,negative,female
2001700,2024-12-08 06:20:00,en,Math anxiety is ruining my grades,109,71,851,11,negative,female
2001701,2023-09-08 14:52:00,en,Panic sets in every time I open my math textbook,26,33,535,39,negative,male
2001702,2023-04-21 13:52:00,en,Solved 5 problems in my math workbook,264,14,681,20,neutral,male
2001703,2021-08-13 19:25:00,en,My brain freezes when I see math problems,446,73,531,47,negative,other
2001704,2021-07-05 10:05:00,en,Math anxiety is ruining my grades,36,20,996,27,negative,male
2001705,2021-12-27 15:55:00,en,Reviewing geometry notes,130,0,621,18,neutral,female
2001706,2023-06-10 08:37:00,en,Had a great study session with friends for math,90,20,758,28,positive,male
2001707,2022-12-25 10:52:00,en,Math anxiety is ruining my grades,439,84,600,46,negative,female
2001708,2021-11-03 14:29:00,en,Attending a calculus lecture this afternoon,499,72,918,2,neutral,male
2001709,2023-04-07 20:20:00,en,I can't handle these equations anymore,332,67,230,12,negative,other
2001710,2023-02-13 01:34:00,en,I can't handle these equations anymore,225,24,635,16,negative,other
2001711,2022-07-03 08:44:00,en,Working on some algebra problems,172,81,241,29,neutral,female
2001712,2024-08-27 01:10:00,en,Feeling stressed before my algebra exam,493,75,737,22,negative,male
2001713,2024-10-07 19:15:00,en,Panic sets in every time I open my math textbook,68,59,798,49,negative,female
2001714,2022-08-09 06:29:00,en,Working on some algebra problems,175,68,271,9,neutral,other
2001715,2022-06-30 09:13:00,en,Reviewing geometry notes,233,37,623,31,neutral,male
2001716,2022-11-02 15:49:00,en,Completely lost in statistics class,345,69,379,37,negative,female
2001717,2021-11-12 01:21:00,en,Completely lost in statistics class,373,1,965,24,negative,other
2001718,2024-12-08 18:02:00,en,"Failed my math test again, so frustrated",414,79,489,0,negative,male
2001719,2023-01-30 02:02:00,en,Feeling stressed before my algebra exam,106,11,178,23,negative,female
2001720,2021-05-09 03:02:00,en,"Failed my math test again, so frustrated",422,23,910,50,negative,other
2001721,2022-10-10 01:58:00,en,Panic sets in every time I open my math textbook,419,14,124,3,negative,male
2001722,2023-02-14 11:35:00,en,Attending a calculus lecture this afternoon,381,40,727,41,neutral,male
2001723,2024-09-24 12:04:00,en,"Failed my math test again, so frustrated",35,5,16,19,negative,female
2001724,2022-11-19 17:14:00,en,I can't handle these equations anymore,169,22,916,43,negative,male
2001725,2024-03-04 18:03:00,en,Solved 5 problems in my math workbook,458,22,63,37,neutral,female
2001726,2021-09-15 20:54:00,en,Math anxiety is ruining my grades,460,88,163,46,negative,other
2001727,2023-08-31 20:10:00,en,Feeling stressed before my algebra exam,21,44,665,35,negative,female
2001728,2024-08-10 14:47:00,en,Feeling stressed before my algebra exam,211,17,156,10,negative,other
2001729,2022-10-24 17:44:00,en,Completely lost in statistics class,117,62,455,0,negative,other
2001730,2022-04-07 21:48:00,en,Practicing some math exercises,257,71,883,41,neutral,other
2001731,2024-10-21 15:00:00,en,Panic sets in every time I open my math textbook,498,42,497,25,negative,other
2001732,2021-10-19 15:08:00,en,Solved 5 problems in my math workbook,496,3,238,3,neutral,other
2001733,2022-12-18 02:28:00,en,Feeling stressed before my algebra exam,338,100,967,23,negative,other
2001734,2021-10-26 10:12:00,en,Panic sets in every time I open my math textbook,200,46,390,38,negative,other
2001735,2024-09-23 01:44:00,en,Math club meets today,472,46,992,27,neutral,other
2001736,2021-02-13 02:43:00,en,Math class is scheduled at 2pm,440,80,481,20,neutral,female
2001737,2022-05-05 08:30:00,en,Math anxiety is ruining my grades,203,40,421,43,negative,other
2001738,2024-03-18 15:51:00,en,My brain freezes when I see math problems,160,10,223,5,negative,female
2001739,2021-02-01 02:21:00,en,Completely lost in statistics class,420,95,680,46,negative,male
2001740,2024-12-28 00:42:00,en,Solved 5 problems in my math workbook,385,29,549,8,neutral,other
2001741,2023-05-27 10:17:00,en,Math puzzles are the best brain exercise,93,59,509,4,positive,female
2001742,2024-01-11 03:43:00,en,"Failed my math test again, so frustrated",254,54,175,39,negative,female
2001743,2023-04-23 12:24:00,en,Completely lost in statistics class,187,36,161,7,negative,other
2001744,2021-07-20 13:51:00,en,Studying math for tomorrow's class,49,55,714,15,neutral,female
2001745,2023-05-18 09:33:00,en,"Failed my math test again, so frustrated",176,36,954,46,negative,female
2001746,2021-08-13 14:54:00,en,Statistics can actually be fun,83,52,114,9,positive,other
2001747,2023-06-04 23:00:00,en,I can't handle these equations anymore,65,70,714,40,negative,male
2001748,2021-09-17 15:56:00,en,"Failed my math test again, so frustrated",86,83,701,24,negative,other
2001749,2024-03-11 22:02:00,en,Math puzzles are the best brain exercise,471,83,343,5,positive,other
2001750,2021-12-17 17:10:00,en,My brain freezes when I see math problems,304,20,343,38,negative,female
2001751,2021-09-06 02:18:00,en,I can't handle these equations anymore,249,97,633,6,negative,male
2001752,2023-09-21 10:33:00,en,Math club meets today,357,14,756,14,neutral,other
2001753,2023-04-14 12:02:00,en,Math class is scheduled at 2pm,151,60,847,36,neutral,male
2001754,2021-11-17 18:17:00,en,Panic sets in every time I open my math textbook,359,85,444,34,negative,other
2001755,2023-05-11 15:55:00,en,Scored 100% on my algebra test!,45,69,41,50,positive,other
2001756,2023-06-21 01:56:00,en,Solved 5 problems in my math workbook,332,7,688,27,neutral,female
2001757,2024-07-15 02:47:00,en,Math anxiety is ruining my grades,205,35,637,50,negative,female
2001758,2021-12-15 12:12:00,en,Why is trigonometry so hard?,106,70,754,13,negative,male
2001759,2024-02-07 21:08:00,en,I hate calculus so much,144,20,882,35,negative,female
2001760,2024-12-17 18:41:00,en,Solved 5 problems in my math workbook,198,57,960,27,neutral,female
2001761,2024-08-04 18:15:00,en,Reviewing geometry notes,97,49,405,12,neutral,male
2001762,2024-07-24 19:23:00,en,Completely lost in statistics class,200,56,553,27,negative,male
2001763,2024-06-08 16:32:00,en,Feeling confident for my math exam,153,73,845,28,positive,other
2001764,2023-07-26 03:46:00,en,Going over my statistics assignment,339,52,374,47,neutral,female
2001765,2023-05-17 16:11:00,en,Why is trigonometry so hard?,118,40,352,12,negative,male
2001766,2023-12-01 14:11:00,en,Solved 5 problems in my math workbook,211,41,456,14,neutral,other
2001767,2021-04-30 12:55:00,en,Math anxiety is ruining my grades,114,37,762,13,negative,other
2001768,2023-05-16 15:24:00,en,Completely lost in statistics class,274,79,235,2,negative,other
2001769,2021-08-24 10:47:00,en,Math is challenging but I love it,357,89,34,15,positive,other
2001770,2024-03-11 17:20:00,en,Statistics can actually be fun,175,94,67,2,positive,female
2001771,2023-09-19 13:36:00,en,Going over my statistics assignment,365,99,38,35,neutral,female
2001772,2022-12-21 02:40:00,en,"Failed my math test again, so frustrated",113,85,583,2,negative,male
2001773,2021-09-26 04:47:00,en,Math club meets today,132,90,820,11,neutral,male
2001774,2021-04-20 21:47:00,en,Math class is scheduled at 2pm,43,0,162,22,neutral,other
2001775,2024-12-18 02:43:00,en,My brain freezes when I see math problems,469,3,307,22,negative,male
2001776,2021-08-09 17:15:00,en,Working on some algebra problems,444,48,210,45,neutral,female
2001777,2022-01-19 22:41:00,en,Math anxiety is ruining my grades,157,71,808,9,negative,female
2001778,2021-08-29 04:57:00,en,I hate calculus so much,490,38,861,13,negative,other
2001779,2021-02-11 13:54:00,en,Math anxiety is ruining my grades,62,5,451,16,negative,other
2001780,2022-03-02 12:57:00,en,Going over my statistics assignment,457,16,538,18,neutral,female
2001781,2022-08-20 15:02:00,en,My brain freezes when I see math problems,197,99,606,39,negative,female
2001782,2021-03-19 00:46:00,en,Math class is scheduled at 2pm,73,4,572,39,neutral,other
2001783,2021-03-10 05:28:00,en,Math class is scheduled at 2pm,343,23,48,11,neutral,other
2001784,2024-08-06 04:55:00,en,Going over my statistics assignment,386,65,311,31,neutral,male
2001785,2021-07-16 04:38:00,en,Had a great study session with friends for math,70,31,690,3,positive,male
2001786,2023-10-10 12:53:00,en,Learning math makes me feel accomplished,401,42,122,2,positive,male
2001787,2023-09-08 13:35:00,en,Panic sets in every time I open my math textbook,131,23,509,32,negative,male
2001788,2021-07-05 11:01:00,en,"Failed my math test again, so frustrated",316,8,811,2,negative,male
2001789,2022-10-02 05:51:00,en,Feeling confident for my math exam,442,31,643,49,positive,other
2001790,2023-08-15 11:25:00,en,Completely lost in statistics class,381,22,911,46,negative,male
2001791,2024-12-20 05:28:00,en,Solved 5 problems in my math workbook,403,45,312,0,neutral,male
2001792,2023-07-14 11:24:00,en,Statistics can actually be fun,277,0,294,33,positive,other
2001793,2021-11-01 06:05:00,en,This math homework is giving me a headache,88,28,940,11,negative,female
2001794,2023-11-16 15:41:00,en,Why is trigonometry so hard?,108,73,688,10,negative,other
2001795,2022-07-17 11:29:00,en,Studying math for tomorrow's class,115,74,158,39,neutral,male
2001796,2023-04-12 20:54:00,en,Math is challenging but I love it,44,17,808,42,positive,male
2001797,2022-09-29 04:26:00,en,Why is trigonometry so hard?,468,36,589,2,negative,other
2001798,2022-01-09 13:45:00,en,Feeling confident for my math exam,280,35,886,47,positive,female
2001799,2024-08-12 11:42:00,en,This math homework is giving me a headache,404,3,284,43,negative,male
2001800,2024-02-06 03:12:00,en,Had a great study session with friends for math,171,30,185,22,positive,other
2001801,2023-06-05 13:54:00,en,Reviewing geometry notes,86,58,558,45,neutral,male
2001802,2022-05-05 02:24:00,en,Studying math for tomorrow's class,329,66,14,15,neutral,male
2001803,2022-12-27 00:07:00,en,Why is trigonometry so hard?,466,91,684,19,negative,other
2001804,2024-01-19 23:32:00,en,Feeling stressed before my algebra exam,436,23,185,39,negative,male
2001805,2023-09-10 03:31:00,en,Attending a calculus lecture this afternoon,142,95,670,7,neutral,female
2001806,2023-07-16 07:56:00,en,Attending a calculus lecture this afternoon,489,72,310,30,neutral,male
2001807,2021-06-29 14:39:00,en,Learning about derivatives and integrals,80,85,365,32,neutral,male
2001808,2021-11-27 22:28:00,en,I hate calculus so much,182,51,87,22,negative,male
2001809,2022-08-26 06:54:00,en,Panic sets in every time I open my math textbook,111,33,58,2,negative,male
2001810,2021-04-20 19:27:00,en,Math class is scheduled at 2pm,340,4,851,46,neutral,male
2001811,2023-03-21 12:02:00,en,Studying math for tomorrow's class,439,96,636,42,neutral,male
2001812,2023-03-30 17:32:00,en,Finally understood calculus and feeling great!,20,36,775,45,positive,male
2001813,2021-08-12 11:19:00,en,Math class is scheduled at 2pm,478,35,222,48,neutral,female
2001814,2021-12-12 12:05:00,en,Math class is scheduled at 2pm,247,92,616,44,neutral,other
2001815,2021-11-19 01:09:00,en,Enjoying solving complex equations,141,4,503,19,positive,other
2001816,2023-08-19 13:10:00,en,Learning about derivatives and integrals,345,88,754,12,neutral,female
2001817,2021-07-17 17:31:00,en,Feeling confident for my math exam,451,46,128,11,positive,male
2001818,2024-03-26 18:30:00,en,Feeling stressed before my algebra exam,252,68,472,13,negative,other
2001819,2024-12-02 19:52:00,en,Working on some algebra problems,103,68,152,35,neutral,male
2001820,2021-08-29 03:08:00,en,Working on some algebra problems,232,23,444,40,neutral,female
2001821,2021-02-21 07:25:00,en,Completely lost in statistics class,63,41,460,16,negative,other
2001822,2021-08-29 20:51:00,en,I can't handle these equations anymore,298,88,697,32,negative,male
2001823,2022-05-30 15:25:00,en,My brain freezes when I see math problems,219,27,973,27,negative,female
2001824,2021-05-03 23:04:00,en,Studying math for tomorrow's class,310,97,178,12,neutral,other
2001825,2024-11-04 21:49:00,en,Panic sets in every time I open my math textbook,107,6,411,4,negative,male
2001826,2022-10-26 10:36:00,en,My brain freezes when I see math problems,339,31,772,19,negative,male
2001827,2023-10-13 01:33:00,en,Reviewing geometry notes,190,86,857,10,neutral,other
2001828,2021-04-11 02:43:00,en,I hate calculus so much,448,19,838,34,negative,male
2001829,2021-11-17 22:53:00,en,"Failed my math test again, so frustrated",81,39,103,14,negative,male
2001830,2024-11-09 08:54:00,en,I can't handle these equations anymore,32,0,97,18,negative,other
2001831,2022-05-04 11:58:00,en,Enjoying solving complex equations,11,19,824,0,positive,other
2001832,2022-10-26 09:47:00,en,Math anxiety is ruining my grades,183,70,595,15,negative,other
2001833,2024-11-07 13:34:00,en,Learning about derivatives and integrals,141,77,190,11,neutral,other
2001834,2023-11-25 09:02:00,en,Enjoying solving complex equations,48,17,991,7,positive,male
2001835,2021-12-04 17:22:00,en,My brain freezes when I see math problems,278,55,652,26,negative,male
2001836,2024-11-04 16:31:00,en,Math class is scheduled at 2pm,181,16,116,2,neutral,male
2001837,2022-04-05 14:09:00,en,Math puzzles are the best brain exercise,295,97,891,20,positive,other
2001838,2023-02-19 00:45:00,en,Math class is scheduled at 2pm,495,27,89,0,neutral,female
2001839,2024-11-12 20:02:00,en,Proud of my progress in math class,117,43,733,36,positive,male
2001840,2023-07-24 17:58:00,en,Statistics can actually be fun,87,95,280,10,positive,male
2001841,2023-12-10 09:14:00,en,Statistics can actually be fun,337,32,768,17,positive,male
2001842,2023-12-27 23:57:00,en,Learning about derivatives and integrals,11,52,142,20,neutral,female
2001843,2024-11-30 19:35:00,en,"Failed my math test again, so frustrated",1,78,412,24,negative,female
2001844,2021-07-18 02:11:00,en,This math homework is giving me a headache,362,40,998,15,negative,male
2001845,2024-06-15 13:25:00,en,Working on some algebra problems,484,42,379,37,neutral,other
2001846,2024-07-16 20:24:00,en,Going over my statistics assignment,149,94,674,18,neutral,male
2001847,2023-05-23 22:50:00,en,Reviewing geometry notes,140,11,624,2,neutral,female
2001848,2023-03-16 11:45:00,en,"Failed my math test again, so frustrated",331,17,169,25,negative,other
2001849,2024-09-17 05:05:00,en,I hate calculus so much,343,40,607,50,negative,other
2001850,2022-10-10 18:34:00,en,Studying math for tomorrow's class,408,15,639,16,neutral,female
2001851,2022-03-07 11:29:00,en,I can't handle these equations anymore,11,58,285,33,negative,other
2001852,2021-06-11 09:08:00,en,I hate calculus so much,77,54,278,47,negative,male
2001853,2023-07-27 03:26:00,en,This math homework is giving me a headache,22,5,842,18,negative,male
2001854,2021-03-19 17:35:00,en,Going over my statistics assignment,15,71,691,19,neutral,other
2001855,2022-01-14 03:08:00,en,Math class is scheduled at 2pm,350,74,119,22,neutral,other
2001856,2023-05-19 17:41:00,en,Working on some algebra problems,399,24,524,47,neutral,female
2001857,2023-02-14 03:52:00,en,Feeling stressed before my algebra exam,401,26,978,9,negative,other
2001858,2023-05-26 03:35:00,en,I hate calculus so much,256,53,845,48,negative,female
2001859,2024-01-19 16:24:00,en,Studying math for tomorrow's class,192,17,353,11,neutral,other
2001860,2024-05-12 04:42:00,en,Why is trigonometry so hard?,187,28,308,21,negative,male
2001861,2024-09-09 13:08:00,en,Scored 100% on my algebra test!,319,38,167,6,positive,male
2001862,2021-12-07 01:49:00,en,Feeling confident for my math exam,447,53,867,25,positive,male
2001863,2023-12-07 17:33:00,en,I can't handle these equations anymore,483,88,894,36,negative,male
2001864,2021-02-25 17:51:00,en,Statistics can actually be fun,284,63,999,45,positive,other
2001865,2021-02-10 15:56:00,en,This math homework is giving me a headache,465,70,505,7,negative,male
2001866,2022-07-08 06:57:00,en,Learning math makes me feel accomplished,394,2,588,39,positive,other
