id,created_at,month,text,sentiment,sent_label,is_negative,topic_id,topic_weight
2001564,2021-04-22 00:37:00,2021-04-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001565,2022-07-19 03:44:00,2022-07-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776474
2001566,2023-01-28 15:04:00,2023-01-01,Working on some algebra problems,neutral,neutral,0,4,0.7777586
2001567,2023-11-04 01:13:00,2023-11-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001568,2024-05-20 00:00:00,2024-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001569,2022-06-28 14:38:00,2022-06-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001570,2023-06-08 06:22:00,2023-06-01,Enjoying solving complex equations,positive,positive,0,1,0.8221408
2001571,2024-12-22 05:45:00,2024-12-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001572,2021-07-08 19:24:00,2021-07-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001573,2024-05-31 04:24:00,2024-05-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777602
2001574,2024-12-11 09:34:00,2024-12-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001575,2021-12-10 20:34:00,2021-12-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036824
2001576,2021-03-21 16:12:00,2021-03-01,Practicing some math exercises,neutral,neutral,0,5,0.70369864
2001577,2022-06-09 22:17:00,2022-06-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222124
2001578,2023-02-22 15:41:00,2023-02-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220167
2001579,2024-10-19 19:16:00,2024-10-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001580,2021-02-22 02:54:00,2021-02-01,Proud of my progress in math class,positive,positive,0,1,0.7777707
2001581,2021-09-25 11:54:00,2021-09-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001582,2021-01-06 15:19:00,2021-01-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001583,2024-09-17 06:01:00,2024-09-01,Working on some algebra problems,neutral,neutral,0,4,0.7777589
2001584,2024-03-17 16:43:00,2024-03-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518395
2001585,2023-09-08 16:26:00,2023-09-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001586,2021-12-18 10:43:00,2021-12-01,Scored 100% on my algebra test!,positive,positive,0,2,0.70367956
2001587,2024-04-12 19:06:00,2024-04-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775913
2001588,2024-08-09 17:38:00,2024-08-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001589,2021-09-08 21:56:00,2021-09-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221353
2001590,2022-05-02 18:33:00,2022-05-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775383
2001591,2023-01-14 05:26:00,2023-01-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036825
2001592,2021-11-10 05:22:00,2021-11-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001593,2024-10-11 01:10:00,2024-10-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001594,2023-04-26 19:12:00,2023-04-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001595,2024-10-26 23:43:00,2024-10-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001596,2023-03-07 08:59:00,2023-03-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777591
2001597,2022-09-04 08:18:00,2022-09-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001598,2023-10-28 05:37:00,2023-10-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001599,2024-08-26 11:31:00,2024-08-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001600,2021-08-25 16:07:00,2021-08-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001601,2022-08-14 12:20:00,2022-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001602,2022-10-28 00:00:00,2022-10-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2001603,2023-03-11 18:07:00,2023-03-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777596
2001604,2024-05-12 15:00:00,2024-05-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001605,2023-10-03 16:19:00,2023-10-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001606,2024-10-11 18:35:00,2024-10-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001607,2021-04-13 18:51:00,2021-04-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775484
2001608,2023-07-08 07:38:00,2023-07-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222121
2001609,2022-08-06 07:45:00,2022-08-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001610,2022-04-29 05:48:00,2022-04-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001611,2023-06-28 02:05:00,2023-06-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001612,2023-05-10 20:19:00,2023-05-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001613,2021-02-06 03:10:00,2021-02-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001614,2022-12-07 05:53:00,2022-12-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776396
2001615,2022-11-07 14:59:00,2022-11-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183924
2001616,2023-12-15 23:41:00,2023-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775687
2001617,2024-11-25 12:38:00,2024-11-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001618,2021-11-23 14:06:00,2021-11-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001619,2024-08-28 03:50:00,2024-08-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036933
2001620,2023-09-12 19:20:00,2023-09-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70368236
2001621,2021-05-20 10:45:00,2021-05-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001622,2023-03-17 17:50:00,2023-03-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001623,2022-07-11 23:58:00,2022-07-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001624,2021-03-06 21:50:00,2021-03-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001625,2023-03-01 01:27:00,2023-03-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001626,2022-01-13 20:47:00,2022-01-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775395
2001627,2021-06-08 18:19:00,2021-06-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001628,2024-11-22 21:21:00,2024-11-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001629,2024-02-19 16:32:00,2024-02-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001630,2024-07-03 17:31:00,2024-07-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001631,2021-09-18 00:00:00,2021-09-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001632,2022-12-10 07:09:00,2022-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001633,2024-09-11 12:26:00,2024-09-01,Learning math makes me feel accomplished,positive,positive,0,2,0.82221985
2001634,2023-02-04 17:06:00,2023-02-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001635,2022-01-20 04:21:00,2022-01-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220066
2001636,2024-03-20 16:09:00,2024-03-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001637,2021-06-24 00:18:00,2021-06-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001638,2021-12-29 20:57:00,2021-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001639,2021-12-08 10:11:00,2021-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001640,2023-10-03 00:54:00,2023-10-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001641,2023-10-02 17:36:00,2023-10-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183907
2001642,2023-06-01 22:17:00,2023-06-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001643,2022-02-05 11:02:00,2022-02-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001644,2024-01-08 00:03:00,2024-01-01,Enjoying solving complex equations,positive,positive,0,1,0.82214016
2001645,2023-05-26 00:37:00,2023-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2001646,2023-11-15 23:08:00,2023-11-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001647,2023-04-09 02:25:00,2023-04-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001648,2021-01-18 17:54:00,2021-01-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70368093
2001649,2021-05-05 17:43:00,2021-05-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222199
2001650,2023-03-02 23:33:00,2023-03-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001651,2024-02-02 18:00:00,2024-02-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001652,2023-02-22 05:11:00,2023-02-01,Scored 100% on my algebra test!,positive,positive,0,2,0.70367575
2001653,2021-07-17 05:58:00,2021-07-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001654,2024-10-15 03:46:00,2024-10-01,This math homework is giving me a headache,negative,negative,1,3,0.7777774
2001655,2021-03-15 18:51:00,2021-03-01,Statistics can actually be fun,positive,positive,0,8,0.7776725
2001656,2021-12-22 00:49:00,2021-12-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001657,2022-08-11 14:47:00,2022-08-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001658,2021-06-09 03:51:00,2021-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777547
2001659,2022-04-02 12:35:00,2022-04-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220095
2001660,2022-02-02 22:40:00,2022-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001661,2024-01-15 19:17:00,2024-01-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221246
2001662,2024-05-10 22:18:00,2024-05-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001663,2024-10-08 01:00:00,2024-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001664,2022-08-21 13:43:00,2022-08-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001665,2023-09-21 23:54:00,2023-09-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001666,2021-10-22 08:16:00,2021-10-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001667,2022-08-29 19:01:00,2022-08-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001668,2022-04-08 18:50:00,2022-04-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001669,2024-12-22 03:37:00,2024-12-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001670,2021-07-29 19:16:00,2021-07-01,Enjoying solving complex equations,positive,positive,0,1,0.82214105
2001671,2023-12-01 12:40:00,2023-12-01,Proud of my progress in math class,positive,positive,0,1,0.7777709
2001672,2022-08-02 20:49:00,2022-08-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001673,2021-08-19 14:21:00,2021-08-01,Practicing some math exercises,neutral,neutral,0,5,0.70369804
2001674,2021-07-25 20:26:00,2021-07-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001675,2021-03-26 22:12:00,2021-03-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001676,2024-03-09 21:51:00,2024-03-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001677,2024-11-05 16:43:00,2024-11-01,Working on some algebra problems,neutral,neutral,0,4,0.77775836
2001678,2023-06-18 04:08:00,2023-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001679,2024-09-18 01:36:00,2024-09-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2001680,2021-08-08 10:57:00,2021-08-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001681,2022-05-11 23:41:00,2022-05-01,Scored 100% on my algebra test!,positive,positive,0,2,0.70368016
2001682,2023-09-15 16:31:00,2023-09-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001683,2024-06-23 07:59:00,2024-06-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001684,2023-12-09 13:11:00,2023-12-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001685,2024-09-18 01:48:00,2024-09-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001686,2024-08-25 22:24:00,2024-08-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001687,2023-11-09 12:22:00,2023-11-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70367974
2001688,2024-04-19 06:03:00,2024-04-01,Enjoying solving complex equations,positive,positive,0,1,0.82213944
2001689,2021-11-03 05:57:00,2021-11-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001690,2022-12-25 18:46:00,2022-12-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001691,2021-11-30 13:26:00,2021-11-01,Math is challenging but I love it,positive,positive,0,0,0.7037022
2001692,2024-03-18 00:43:00,2024-03-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036764
2001693,2022-11-29 10:32:00,2022-11-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001694,2024-05-24 03:34:00,2024-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001695,2022-01-19 22:32:00,2022-01-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.8222015
2001696,2024-04-14 20:51:00,2024-04-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775806
2001697,2021-02-05 13:55:00,2021-02-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001698,2022-08-22 11:13:00,2022-08-01,Proud of my progress in math class,positive,positive,0,1,0.77777094
2001699,2021-08-24 09:54:00,2021-08-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001700,2024-12-08 06:20:00,2024-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001701,2023-09-08 14:52:00,2023-09-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001702,2023-04-21 13:52:00,2023-04-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777576
2001703,2021-08-13 19:25:00,2021-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775455
2001704,2021-07-05 10:05:00,2021-07-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001705,2021-12-27 15:55:00,2021-12-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001706,2023-06-10 08:37:00,2023-06-01,Had a great study session with friends for math,positive,positive,0,8,0.82221526
2001707,2022-12-25 10:52:00,2022-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001708,2021-11-03 14:29:00,2021-11-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001709,2023-04-07 20:20:00,2023-04-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2001710,2023-02-13 01:34:00,2023-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001711,2022-07-03 08:44:00,2022-07-01,Working on some algebra problems,neutral,neutral,0,4,0.7777583
2001712,2024-08-27 01:10:00,2024-08-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001713,2024-10-07 19:15:00,2024-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.8730157
2001714,2022-08-09 06:29:00,2022-08-01,Working on some algebra problems,neutral,neutral,0,4,0.77775896
2001715,2022-06-30 09:13:00,2022-06-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001716,2022-11-02 15:49:00,2022-11-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001717,2021-11-12 01:21:00,2021-11-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001718,2024-12-08 18:02:00,2024-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001719,2023-01-30 02:02:00,2023-01-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222119
2001720,2021-05-09 03:02:00,2021-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001721,2022-10-10 01:58:00,2022-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001722,2023-02-14 11:35:00,2023-02-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001723,2024-09-24 12:04:00,2024-09-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001724,2022-11-19 17:14:00,2022-11-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001725,2024-03-04 18:03:00,2024-03-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777598
2001726,2021-09-15 20:54:00,2021-09-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001727,2023-08-31 20:10:00,2023-08-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001728,2024-08-10 14:47:00,2024-08-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2001729,2022-10-24 17:44:00,2022-10-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001730,2022-04-07 21:48:00,2022-04-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2001731,2024-10-21 15:00:00,2024-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001732,2021-10-19 15:08:00,2021-10-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775854
2001733,2022-12-18 02:28:00,2022-12-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222127
2001734,2021-10-26 10:12:00,2021-10-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001735,2024-09-23 01:44:00,2024-09-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001736,2021-02-13 02:43:00,2021-02-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70368135
2001737,2022-05-05 08:30:00,2022-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001738,2024-03-18 15:51:00,2024-03-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775526
2001739,2021-02-01 02:21:00,2021-02-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001740,2024-12-28 00:42:00,2024-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775735
2001741,2023-05-27 10:17:00,2023-05-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220083
2001742,2024-01-11 03:43:00,2024-01-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001743,2023-04-23 12:24:00,2023-04-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001744,2021-07-20 13:51:00,2021-07-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001745,2023-05-18 09:33:00,2023-05-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001746,2021-08-13 14:54:00,2021-08-01,Statistics can actually be fun,positive,positive,0,8,0.7776934
2001747,2023-06-04 23:00:00,2023-06-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001748,2021-09-17 15:56:00,2021-09-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001749,2024-03-11 22:02:00,2024-03-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.8222013
2001750,2021-12-17 17:10:00,2021-12-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001751,2021-09-06 02:18:00,2021-09-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001752,2023-09-21 10:33:00,2023-09-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001753,2023-04-14 12:02:00,2023-04-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70368236
2001754,2021-11-17 18:17:00,2021-11-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001755,2023-05-11 15:55:00,2023-05-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036717
2001756,2023-06-21 01:56:00,2023-06-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775824
2001757,2024-07-15 02:47:00,2024-07-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001758,2021-12-15 12:12:00,2021-12-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001759,2024-02-07 21:08:00,2024-02-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001760,2024-12-17 18:41:00,2024-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777606
2001761,2024-08-04 18:15:00,2024-08-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2001762,2024-07-24 19:23:00,2024-07-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001763,2024-06-08 16:32:00,2024-06-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2001764,2023-07-26 03:46:00,2023-07-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036933
2001765,2023-05-17 16:11:00,2023-05-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001766,2023-12-01 14:11:00,2023-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775925
2001767,2021-04-30 12:55:00,2021-04-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001768,2023-05-16 15:24:00,2023-05-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2001769,2021-08-24 10:47:00,2021-08-01,Math is challenging but I love it,positive,positive,0,0,0.70370215
2001770,2024-03-11 17:20:00,2024-03-01,Statistics can actually be fun,positive,positive,0,8,0.7776904
2001771,2023-09-19 13:36:00,2023-09-01,Going over my statistics assignment,neutral,neutral,0,5,0.70369333
2001772,2022-12-21 02:40:00,2022-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001773,2021-09-26 04:47:00,2021-09-01,Math club meets today,neutral,neutral,0,0,0.77777743
2001774,2021-04-20 21:47:00,2021-04-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70367944
2001775,2024-12-18 02:43:00,2024-12-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777537
2001776,2021-08-09 17:15:00,2021-08-01,Working on some algebra problems,neutral,neutral,0,4,0.77775896
2001777,2022-01-19 22:41:00,2022-01-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001778,2021-08-29 04:57:00,2021-08-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001779,2021-02-11 13:54:00,2021-02-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2001780,2022-03-02 12:57:00,2022-03-01,Going over my statistics assignment,neutral,neutral,0,5,0.70369315
2001781,2022-08-20 15:02:00,2022-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777576
2001782,2021-03-19 00:46:00,2021-03-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036811
2001783,2021-03-10 05:28:00,2021-03-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036809
2001784,2024-08-06 04:55:00,2024-08-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036932
2001785,2021-07-16 04:38:00,2021-07-01,Had a great study session with friends for math,positive,positive,0,8,0.82221365
2001786,2023-10-10 12:53:00,2023-10-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2001787,2023-09-08 13:35:00,2023-09-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2001788,2021-07-05 11:01:00,2021-07-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2001789,2022-10-02 05:51:00,2022-10-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001790,2023-08-15 11:25:00,2023-08-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2001791,2024-12-20 05:28:00,2024-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777587
2001792,2023-07-14 11:24:00,2023-07-01,Statistics can actually be fun,positive,positive,0,8,0.77769095
2001793,2021-11-01 06:05:00,2021-11-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001794,2023-11-16 15:41:00,2023-11-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001795,2022-07-17 11:29:00,2022-07-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.777768
2001796,2023-04-12 20:54:00,2023-04-01,Math is challenging but I love it,positive,positive,0,0,0.7037022
2001797,2022-09-29 04:26:00,2022-09-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001798,2022-01-09 13:45:00,2022-01-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2001799,2024-08-12 11:42:00,2024-08-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2001800,2024-02-06 03:12:00,2024-02-01,Had a great study session with friends for math,positive,positive,0,8,0.82221466
2001801,2023-06-05 13:54:00,2023-06-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2001802,2022-05-05 02:24:00,2022-05-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001803,2022-12-27 00:07:00,2022-12-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2001804,2024-01-19 23:32:00,2024-01-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222119
2001805,2023-09-10 03:31:00,2023-09-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001806,2023-07-16 07:56:00,2023-07-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2001807,2021-06-29 14:39:00,2021-06-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001808,2021-11-27 22:28:00,2021-11-01,I hate calculus so much,negative,negative,1,3,0.70370346
2001809,2022-08-26 06:54:00,2022-08-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.8730157
2001810,2021-04-20 19:27:00,2021-04-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036822
2001811,2023-03-21 12:02:00,2023-03-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2001812,2023-03-30 17:32:00,2023-03-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.8518393
2001813,2021-08-12 11:19:00,2021-08-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.70368093
2001814,2021-12-12 12:05:00,2021-12-01,Math class is scheduled at 2pm,neutral,neutral,0,8,0.7036817
2001815,2021-11-19 01:09:00,2021-11-01,Enjoying solving complex equations,positive,positive,0,1,0.8221412
2001816,2023-08-19 13:10:00,2023-08-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2001817,2021-07-17 17:31:00,2021-07-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2001818,2024-03-26 18:30:00,2024-03-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221335
2001819,2024-12-02 19:52:00,2024-12-01,Working on some algebra problems,neutral,neutral,0,4,0.77775866
2001820,2021-08-29 03:08:00,2021-08-01,Working on some algebra problems,neutral,neutral,0,4,0.77775896
2001821,2021-02-21 07:25:00,2021-02-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2001822,2021-08-29 20:51:00,2021-08-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2001823,2022-05-30 15:25:00,2022-05-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777556
2001824,2021-05-03 23:04:00,2021-05-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
